trial_number,model_name,display_name,hyperparameters,selection_status,validation_verdict,error_message,rmse,mae,r2,composite_score,test_rmse,test_mae,test_r2,test_composite_score,validation_pass_rate,failed_count,hard_failed_count,warning_count,suspicious_count,durability_caution_count,dataset_anomaly_count
712,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.07891428733575856, ""max_depth"": 6, ""min_child_weight"": 8.280384125015985, ""subsample"": 0.7033244834198192, ""colsample_bytree"": 0.6470886739150031, ""reg_alpha"": 0.006168870093552273, ""reg_lambda"": 2.145019332156827}",no_improvement,WARN,,3.675389984143385,2.29301330447567,0.9463509865653664,0.9190452380863294,2.6270087490003564,1.7638665047056519,0.9733797081597568,0.9449490790457293,0.2824427480916031,0,0,188,64,188,80
713,HistGradientBoostingRegressor,HistGradientBoosting,"{""learning_rate"": 0.03629377799532844, ""max_depth"": 7, ""max_leaf_nodes"": 40, ""min_samples_leaf"": 28, ""l2_regularization"": 0.3464985096074745}",no_improvement,WARN,,4.734699768278558,3.489776302537055,0.9113432173180124,0.8868219120576142,4.317914367301441,3.1586301712511538,0.9280819630746366,0.8996003673267727,0.2824427480916031,0,0,188,67,188,84
714,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08925126283765873, ""max_depth"": 6, ""min_child_weight"": 8.46288703863177, ""subsample"": 0.6877590316579612, ""colsample_bytree"": 0.6659130173075534, ""reg_alpha"": 0.004262010622555618, ""reg_lambda"": 2.7700244242597827}",no_improvement,WARN,,3.6511751919323467,2.3030984148269056,0.9470924291493447,0.9195526784445538,2.8189574666201462,1.845999395913279,0.969347435121793,0.9405645773221651,0.2824427480916031,0,0,188,63,188,79
715,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.09191413501951827, ""max_depth"": 6, ""min_child_weight"": 8.571061400411958, ""subsample"": 0.6964278587127024, ""colsample_bytree"": 0.6822482881605204, ""reg_alpha"": 0.003922474427842718, ""reg_lambda"": 3.9206914901212957}",no_improvement,WARN,,3.6221814185890877,2.271515532447306,0.947999358175859,0.9204126436674628,2.7601071258451557,1.8110650507193504,0.9706139203991637,0.9419729988879153,0.2824427480916031,0,0,188,63,188,79
716,CatBoostRegressor,CatBoost,"{""iterations"": 200, ""learning_rate"": 0.029001616012427657, ""depth"": 7, ""l2_leaf_reg"": 3.0711069352970157, ""bagging_temperature"": 4.95968635984246, ""random_strength"": 1.6881365889450406}",no_improvement,WARN,,4.742868187902335,3.546248383426702,0.9111033137498838,0.8863155641238034,4.475184370361716,3.4071023145351185,0.9227476608333651,0.8943753487105643,0.2824427480916031,0,0,188,67,188,83
717,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08222939484585295, ""max_depth"": 6, ""min_child_weight"": 8.330562865585975, ""subsample"": 0.7038859790243686, ""colsample_bytree"": 0.6589149365414685, ""reg_alpha"": 0.005158850207872921, ""reg_lambda"": 4.261042274492841}",no_improvement,WARN,,3.6006413824958527,2.2784914234259546,0.9486375567661035,0.920868900212207,2.795402191982049,1.8367655950979194,0.9698575619644443,0.9411024431903674,0.2824427480916031,0,0,188,64,188,80
718,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.0949772146012443, ""max_depth"": 6, ""min_child_weight"": 8.03634455022953, ""subsample"": 0.7129864715327145, ""colsample_bytree"": 0.6449668721130177, ""reg_alpha"": 0.002891400523788233, ""reg_lambda"": 5.667548076866559}",no_improvement,WARN,,3.5788961554109164,2.2795151046292643,0.9492680459389973,0.9213593664112264,2.5991017480112264,1.7323215163562544,0.9739422845857698,0.9456901762112502,0.2824427480916031,0,0,188,66,188,82
719,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10008568743107099, ""max_depth"": 6, ""min_child_weight"": 8.601073564048928, ""subsample"": 0.7047140145043562, ""colsample_bytree"": 0.6731210684057433, ""reg_alpha"": 0.006557711522111771, ""reg_lambda"": 9.920491638579522}",no_improvement,WARN,,3.544186064364433,2.278273539826656,0.9502365759298061,0.9221471409365701,2.741630606750217,1.8184834189801231,0.9710060321098375,0.9423096644980152,0.2824427480916031,0,0,188,64,188,80
720,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 6.41092865540309, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 3.2800152451035425}",no_improvement,WARN,,3.8450438068796897,2.582947983645855,0.9414185032738418,0.9135316456644593,3.2774180666465287,2.316279535220663,0.9585663244572444,0.9281988626088521,0.2824427480916031,0,0,188,65,188,81
721,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08824024180981557, ""max_depth"": 6, ""min_child_weight"": 8.467659100374673, ""subsample"": 0.6933247961860416, ""colsample_bytree"": 0.7010495331277856, ""reg_alpha"": 0.0022856752128739507, ""reg_lambda"": 7.17977698865472}",no_improvement,WARN,,3.6030212943783892,2.278198251222675,0.9485917781725821,0.9208232119013137,2.759551582690572,1.844748501485775,0.9706257486302283,0.9417941120217453,0.2824427480916031,0,0,188,63,188,79
722,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10533119395183119, ""max_depth"": 6, ""min_child_weight"": 8.711684621569004, ""subsample"": 0.680490548777092, ""colsample_bytree"": 0.6382086203211588, ""reg_alpha"": 0.003091623505830135, ""reg_lambda"": 5.000539013894227}",no_improvement,WARN,,3.592543573461383,2.2639985554925715,0.9488416794124653,0.9211263719460329,2.678833561403604,1.7628491890267428,0.9723190343353546,0.9439047151426737,0.2824427480916031,0,0,188,66,188,82
723,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.09483167579512428, ""max_depth"": 6, ""min_child_weight"": 8.617641182095007, ""subsample"": 0.7159459198178222, ""colsample_bytree"": 0.6664480139759928, ""reg_alpha"": 0.0018127523803557184, ""reg_lambda"": 0.04355028327197028}",no_improvement,WARN,,3.6101791444824753,2.296767434779934,0.9482467581472124,0.9205137182468062,2.703993807139575,1.7943256859247567,0.9717966199775446,0.9432148452398682,0.2824427480916031,0,0,188,66,188,82
724,LGBMRegressor,LightGBM,"{""n_estimators"": 150, ""learning_rate"": 0.12479592474826946, ""num_leaves"": 63, ""min_child_samples"": 13, ""subsample"": 0.6783321238346709, ""colsample_bytree"": 0.6348246130024118, ""reg_lambda"": 0.4890117851905889}",no_improvement,WARN,,3.7928028973869785,2.33333648907204,0.9427888072398302,0.9160906018741464,2.874290859329278,1.8587114795192996,0.9681322646703826,0.9393467549132354,0.2824427480916031,0,0,188,62,188,79
725,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08239528214577185, ""max_depth"": 6, ""min_child_weight"": 8.331211261397334, ""subsample"": 0.7105703784838503, ""colsample_bytree"": 0.6905082040576738, ""reg_alpha"": 0.00467367167823731, ""reg_lambda"": 2.5360375812695617}",no_improvement,WARN,,3.6064860379717345,2.280362776879213,0.9484723695965448,0.9207262300155099,2.7055887380768695,1.7962625712868467,0.9717633390510148,0.9431713945009316,0.2824427480916031,0,0,188,63,188,79
726,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10758561140974153, ""max_depth"": 6, ""min_child_weight"": 8.832913776973372, ""subsample"": 0.7000690050017911, ""colsample_bytree"": 0.6812011307308049, ""reg_alpha"": 0.0014689773564056244, ""reg_lambda"": 4.088403679311548}",no_improvement,WARN,,3.6084947400237484,2.284896238358268,0.9483497037341806,0.9206354518971963,2.6633149855219793,1.70374134413655,0.9726388189742836,0.9445537214794539,0.2824427480916031,0,0,188,63,188,79
727,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.07651836099764875, ""max_depth"": 6, ""min_child_weight"": 8.217899338813488, ""subsample"": 0.7194369163083069, ""colsample_bytree"": 0.6542059500429708, ""reg_alpha"": 0.0032730382633087605, ""reg_lambda"": 5.8562777990402815}",no_improvement,WARN,,3.590203356774598,2.292265014270119,0.9489982521290431,0.9210467140380539,2.6526585651823513,1.812676768542995,0.9728573353195847,0.9441543873626246,0.2824427480916031,0,0,188,65,188,81
728,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08812518240386784, ""max_depth"": 6, ""min_child_weight"": 8.700401374731792, ""subsample"": 0.7100794112641684, ""colsample_bytree"": 0.636770642926225, ""reg_alpha"": 0.0021777150783834727, ""reg_lambda"": 3.1278674433800915}",no_improvement,WARN,,3.6178005498921992,2.2802227553589507,0.9480799694815772,0.9204495089962007,2.728201304257054,1.7927031579487969,0.9712893781913284,0.9427299621865103,0.2824427480916031,0,0,188,64,188,80
729,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.09829116784660094, ""max_depth"": 6, ""min_child_weight"": 8.508755343713624, ""subsample"": 0.7247763120123221, ""colsample_bytree"": 0.7104894725215075, ""reg_alpha"": 0.0010503053452721, ""reg_lambda"": 4.625714573659584}",no_improvement,WARN,,3.5934691280423516,2.27885550671504,0.948848495017901,0.9210314168746866,2.7068555931823575,1.7964462668185701,0.9717368899958416,0.94314453059711,0.2824427480916031,0,0,188,64,188,79
730,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 8.933463476815398, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 3.636789527245912}",no_improvement,WARN,,3.8529279634968234,2.6241262033262176,0.9411742788595573,0.913114412579179,3.397195168288982,2.4243215677666883,0.9554824997817606,0.9249717935180785,0.2824427480916031,0,0,188,65,188,81
731,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10276092683551609, ""max_depth"": 6, ""min_child_weight"": 8.434137719504703, ""subsample"": 0.6986803140341805, ""colsample_bytree"": 0.7276398846978508, ""reg_alpha"": 0.0065991189295089596, ""reg_lambda"": 7.16653094358766}",no_improvement,WARN,,3.613419841460977,2.281491253068602,0.948217170566541,0.9205453710865382,2.684391259740631,1.7546836715385772,0.9722040573951644,0.9438378599099883,0.2824427480916031,0,0,188,66,188,82
732,ExtraTreesRegressor,ExtraTrees,"{""n_estimators"": 600, ""max_depth"": null, ""min_samples_split"": 11, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",no_improvement,WARN,,5.104400078211218,3.8094589207903455,0.8970682577634786,0.8755123219535113,4.75572326766126,3.51022476663551,0.9127585400324687,0.8868340839386147,0.2824427480916031,0,0,188,65,188,81
733,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.09207056429497769, ""max_depth"": 6, ""min_child_weight"": 8.744513067241206, ""subsample"": 0.7068100915994772, ""colsample_bytree"": 0.6693371644310105, ""reg_alpha"": 0.0015440396890950203, ""reg_lambda"": 5.285550791329791}",no_improvement,WARN,,3.6010664592964003,2.2824404029244745,0.9486530467025341,0.9208452357672934,2.5899227367574906,1.733903388725127,0.9741260109142337,0.9458659908032578,0.2824427480916031,0,0,188,64,188,80
734,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1116459451194186, ""max_depth"": 6, ""min_child_weight"": 8.947737178025093, ""subsample"": 0.722190400153533, ""colsample_bytree"": 0.6597671834393054, ""reg_alpha"": 0.0038185416053384815, ""reg_lambda"": 6.2895602634406025}",no_improvement,WARN,,3.57947772560282,2.253174345668056,0.949300370718284,0.9215096520181574,2.6548607392579715,1.7174951355658403,0.9728122502232243,0.9446474515061636,0.2824427480916031,0,0,188,66,188,81
735,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08598205904248743, ""max_depth"": 6, ""min_child_weight"": 8.181093778693828, ""subsample"": 0.7295145254084031, ""colsample_bytree"": 0.647892281665258, ""reg_alpha"": 0.0020961045497370863, ""reg_lambda"": 4.20572945810962}",no_improvement,WARN,,3.6187969396052937,2.2862816918333726,0.9481188141964474,0.9204128631228155,2.6385549851160808,1.749908932101256,0.9731451907535167,0.9447945069638417,0.2824427480916031,0,0,188,63,188,79
736,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.09737690187367072, ""max_depth"": 6, ""min_child_weight"": 8.603081193471306, ""subsample"": 0.7127519497385199, ""colsample_bytree"": 0.6791443712672247, ""reg_alpha"": 0.0011333085623657587, ""reg_lambda"": 8.350535519437875}",no_improvement,WARN,,3.545620755137352,2.2807680409218314,0.9502203730628034,0.9221079266204744,2.677481257039339,1.7694058872606768,0.9723469745873349,0.9438951560355683,0.2824427480916031,0,0,188,65,188,81
737,RandomForestRegressor,RandomForest,"{""n_estimators"": 550, ""max_depth"": 8, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": null}",no_improvement,WARN,,4.8217079657106074,3.479451352725077,0.9078251423710093,0.884596021542542,4.637822387295461,3.3397818807267705,0.9170305904799209,0.8907436319298464,0.2824427480916031,0,0,188,67,188,83
738,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.07289529639875825, ""max_depth"": 6, ""min_child_weight"": 8.824903487687505, ""subsample"": 0.6908841415401712, ""colsample_bytree"": 0.6949448704313015, ""reg_alpha"": 0.0025449527480082383, ""reg_lambda"": 3.4877757292935176}",no_improvement,WARN,,3.6006347342080844,2.2859061039944253,0.9486461659779005,0.920829690607112,2.7452175623162236,1.8464152649663252,0.9709301151665274,0.9420784420032984,0.2824427480916031,0,0,188,65,188,81
739,XGBRegressor,XGBoost,"{""n_estimators"": 350, ""learning_rate"": 0.11735535668111807, ""max_depth"": 6, ""min_child_weight"": 9.075827706470136, ""subsample"": 0.717415453102586, ""colsample_bytree"": 0.6350542844636725, ""reg_alpha"": 0.0008507005411543014, ""reg_lambda"": 5.236097853797778}",no_improvement,WARN,,3.626390762155515,2.3146834620919527,0.9479602278223214,0.9200975971849057,2.6820341149804463,1.791607053913418,0.9722528507998655,0.9436772034654117,0.2824427480916031,0,0,188,66,188,82
740,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 4.257483188282862, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 4.343026715386927}",no_improvement,WARN,,3.843722439092003,2.5917148560399816,0.9414910579975369,0.9135225484979645,3.2147338875279337,2.2513073018751677,0.960136095788369,0.9299221013048514,0.2824427480916031,0,0,188,65,188,81
741,HistGradientBoostingRegressor,HistGradientBoosting,"{""learning_rate"": 0.012655270848463398, ""max_depth"": 3, ""max_leaf_nodes"": 47, ""min_samples_leaf"": 10, ""l2_regularization"": 0.004823842375090502}",no_improvement,WARN,,7.804342082167215,6.174733134652475,0.759403312155059,0.7827205756453364,7.887804410183485,6.3327027815648265,0.7600050848786649,0.7808300040950185,0.2824427480916031,0,0,188,69,188,85
742,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10518480961383173, ""max_depth"": 6, ""min_child_weight"": 8.394006819653693, ""subsample"": 0.7020589806526766, ""colsample_bytree"": 0.663869378246286, ""reg_alpha"": 0.0015632387321755131, ""reg_lambda"": 6.655183214148222}",no_improvement,WARN,,3.6090420957397655,2.276485780677919,0.948314625824152,0.9206647098620141,2.714723623980463,1.7758909556234086,0.9715723461540351,0.9431001682197395,0.2824427480916031,0,0,188,65,188,80
743,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.09179238628153147, ""max_depth"": 6, ""min_child_weight"": 4.974692444459523, ""subsample"": 0.7322511925586077, ""colsample_bytree"": 0.6877237185190087, ""reg_alpha"": 0.00474480616889522, ""reg_lambda"": 3.089053073036505}",no_improvement,WARN,,3.5765558594855973,2.23037728323359,0.9493747366818329,0.921702009431516,2.5773639199623335,1.602859204637267,0.97437633408657,0.9468587342379652,0.2824427480916031,0,0,188,63,188,79
744,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08139306783714455, ""max_depth"": 6, ""min_child_weight"": 8.538303193589233, ""subsample"": 0.72358100007306, ""colsample_bytree"": 0.6522647132646399, ""reg_alpha"": 0.0012794606567794586, ""reg_lambda"": 5.446212583595668}",no_improvement,WARN,,3.5168337589589163,2.2487450077325066,0.9510378194478768,0.9229406132448027,2.7716667762482046,1.8856055925757065,0.9703672603037987,0.9413146599889993,0.2824427480916031,0,0,188,65,188,81
745,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.0779884603215362, ""max_depth"": 6, ""min_child_weight"": 7.98499661616191, ""subsample"": 0.7247701823758941, ""colsample_bytree"": 0.6761198945072945, ""reg_alpha"": 0.0010411517198388783, ""reg_lambda"": 7.6891640992439365}",no_improvement,WARN,,3.584374668993086,2.287495758411326,0.9491581698427518,0.92120394842637,2.746497802617938,1.8503781585122028,0.9709029951913103,0.9420298387259842,0.2824427480916031,0,0,188,64,188,80
746,CatBoostRegressor,CatBoost,"{""iterations"": 500, ""learning_rate"": 0.04124939578275522, ""depth"": 6, ""l2_leaf_reg"": 2.1422267007408426, ""bagging_temperature"": 4.384835324143577, ""random_strength"": 0.4099075318305321}",no_improvement,WARN,,3.8654722033260667,2.6559225975446163,0.94079236368121,0.9126430579481654,3.170328413578487,2.326503198113363,0.9612297786911028,0.9304525443909412,0.2824427480916031,0,0,188,66,188,82
747,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08137397297264733, ""max_depth"": 6, ""min_child_weight"": 8.222580725730085, ""subsample"": 0.7389670376181245, ""colsample_bytree"": 0.655132431243621, ""reg_alpha"": 0.0013141053800741693, ""reg_lambda"": 6.040448826780152}",no_improvement,WARN,,3.582443461022892,2.2702370267971963,0.9492090131035804,0.9213439716391273,2.5970008799772994,1.7255143929306496,0.973984392746044,0.9457709327959493,0.2824427480916031,0,0,188,64,188,80
748,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.06748663883320115, ""max_depth"": 6, ""min_child_weight"": 8.520504245983977, ""subsample"": 0.7299857543541636, ""colsample_bytree"": 0.6714856526776857, ""reg_alpha"": 0.0007152456404158325, ""reg_lambda"": 0.028028106168891228}",no_improvement,WARN,,3.658087214492351,2.3041243967590783,0.9469913687468182,0.9194189477105132,2.841268351245348,1.9262656561972367,0.968860310229957,0.9396499168848472,0.2824427480916031,0,0,188,66,188,82
749,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08466584394579064, ""max_depth"": 6, ""min_child_weight"": 8.431610513798717, ""subsample"": 0.7216995827314356, ""colsample_bytree"": 0.6438430422146884, ""reg_alpha"": 0.0009500189963752986, ""reg_lambda"": 5.248749086222058}",no_improvement,WARN,,3.57178046432925,2.2781684462243827,0.9494584073474265,0.921524575338851,2.746705255068858,1.844241977710704,0.9708985994310622,0.9420602540892251,0.2824427480916031,0,0,188,62,188,78
750,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 8.633693444717046, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 6.594819382052064}",no_improvement,WARN,,3.871901612118183,2.635441421021377,0.9406342539065946,0.9126205242903513,3.3501079384830184,2.4068777491380042,0.9567080274919676,0.9261029946759961,0.2824427480916031,0,0,188,65,188,81
751,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12151782600831139, ""max_depth"": 6, ""min_child_weight"": 8.296403514182147, ""subsample"": 0.7090009326221715, ""colsample_bytree"": 0.6285693600567007, ""reg_alpha"": 0.0016729844064808951, ""reg_lambda"": 5.440963138173753}",no_improvement,WARN,,3.600533214482877,2.2617338498493162,0.9486596604885932,0.9209717241417361,2.6896760830297786,1.775505237829727,0.9720945046288134,0.9436127347836363,0.2824427480916031,0,0,188,63,188,79
752,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.07219335182385736, ""max_depth"": 6, ""min_child_weight"": 9.278649002968544, ""subsample"": 0.7345835820668225, ""colsample_bytree"": 0.6633892887520977, ""reg_alpha"": 0.0005234567835355253, ""reg_lambda"": 8.741082902166935}",no_improvement,WARN,,3.588695381455119,2.314685310403319,0.9489220978006443,0.9209185100314753,2.8919108021266857,1.9445124215090008,0.9677403567007966,0.9384956425714425,0.2824427480916031,0,0,188,68,188,83
753,LGBMRegressor,LightGBM,"{""n_estimators"": 350, ""learning_rate"": 0.013297492811204745, ""num_leaves"": 22, ""min_child_samples"": 22, ""subsample"": 0.9297483882603554, ""colsample_bytree"": 0.9948610347843814, ""reg_lambda"": 0.0023043336956552183}",no_improvement,WARN,,4.411803446516138,3.1197640591305595,0.9230140980012423,0.8969735946633283,4.003843616952973,2.879277598527526,0.9381636300519115,0.9086384991079123,0.2824427480916031,0,0,188,70,188,86
754,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1005123100241208, ""max_depth"": 6, ""min_child_weight"": 9.55999626211292, ""subsample"": 0.7180503403994546, ""colsample_bytree"": 0.6842935213561218, ""reg_alpha"": 0.0012071552715048135, ""reg_lambda"": 4.816924327632755}",no_improvement,WARN,,3.6340559913999884,2.2912264082352856,0.9475416417023306,0.9199962784690028,2.744743186001868,1.815797233894562,0.9709401609082907,0.9422611194948463,0.2824427480916031,0,0,188,65,188,81
755,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.057816833781510486, ""max_depth"": 6, ""min_child_weight"": 8.048564579750666, ""subsample"": 0.6858756241342, ""colsample_bytree"": 0.699338836405184, ""reg_alpha"": 0.0008064395230645417, ""reg_lambda"": 7.170534966945279}",no_improvement,WARN,,3.6342324656443914,2.3763031956724445,0.9476211160696563,0.9195370213278032,2.90578307835769,1.9709224454342138,0.9674301202788544,0.938057464182536,0.2824427480916031,0,0,188,67,188,83
756,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10939335885183483, ""max_depth"": 6, ""min_child_weight"": 8.89008886332655, ""subsample"": 0.7443913077659288, ""colsample_bytree"": 0.6723769582414687, ""reg_alpha"": 0.0018288742120652563, ""reg_lambda"": 6.042808377908165}",no_improvement,WARN,,3.552956439850143,2.2492884225596166,0.9500694498855055,0.922136881118099,2.7046485292735887,1.7355345313811323,0.9717829604694268,0.9435336179345644,0.2824427480916031,0,0,188,66,188,81
757,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.1259080405897039, ""max_depth"": 6, ""min_child_weight"": 8.687180048644844, ""subsample"": 0.6962930540256854, ""colsample_bytree"": 0.6556410082125241, ""reg_alpha"": 9.470173294226888e-05, ""reg_lambda"": 4.465224988611427}",no_improvement,WARN,,3.603652779114416,2.2597624217956653,0.9485217980393117,0.9208974453786383,2.589400470439266,1.749786201459977,0.9741364450096948,0.9457867732933063,0.2824427480916031,0,0,188,65,188,80
758,XGBRegressor,XGBoost,"{""n_estimators"": 200, ""learning_rate"": 0.08491465513929915, ""max_depth"": 6, ""min_child_weight"": 8.511295500552425, ""subsample"": 0.7268301062518724, ""colsample_bytree"": 0.6345540291210497, ""reg_alpha"": 0.0011958934807751553, ""reg_lambda"": 5.509467294137125}",no_improvement,WARN,,3.773781989450961,2.540725145329499,0.9436737655811116,0.9154531578892741,3.1723353581284117,2.2329463862419368,0.9611806769561902,0.9309379819455201,0.2824427480916031,0,0,188,67,188,83
759,ExtraTreesRegressor,ExtraTrees,"{""n_estimators"": 800, ""max_depth"": 18, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",no_improvement,WARN,,4.714397850779877,3.4091253574754843,0.9121523388238358,0.8878069724684776,4.327594149987604,3.1373879853341125,0.9277591538591228,0.8994868186481522,0.2824427480916031,0,0,188,65,188,81
760,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 9.036858168796952, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 7.734595581884016}",no_improvement,WARN,,3.9116749649777858,2.6906134850459282,0.9394170901149304,0.9113819937621659,3.4221990898611456,2.440211923798544,0.9548247757631183,0.9243315860881597,0.2824427480916031,0,0,188,67,188,83
761,XGBRegressor,XGBoost,"{""n_estimators"": 100, ""learning_rate"": 0.1146127632477553, ""max_depth"": 6, ""min_child_weight"": 8.83107526100204, ""subsample"": 0.7047582713110653, ""colsample_bytree"": 0.6464886309993306, ""reg_alpha"": 0.000462925611473683, ""reg_lambda"": 4.469818996302329}",no_improvement,WARN,,3.9399580304728232,2.6888248249150757,0.9385975660830723,0.910746806314221,3.425135462426536,2.4775394470066376,0.954747218499242,0.9240559824099747,0.2824427480916031,0,0,188,66,188,82
762,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.07891108317669453, ""max_depth"": 6, ""min_child_weight"": 8.332604730093276, ""subsample"": 0.7129000481627503, ""colsample_bytree"": 0.6828704850436096, ""reg_alpha"": 0.000787528937076984, ""reg_lambda"": 6.248537056444562}",no_improvement,WARN,,3.5862157295280355,2.2664672998446527,0.9490497637889824,0.9212642176128598,2.6563779027921703,1.8017429443317137,0.9727811675770238,0.94414077602849,0.2824427480916031,0,0,188,65,188,81
763,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.09513355620592513, ""max_depth"": 3, ""min_child_weight"": 8.617906155687464, ""subsample"": 0.7348007303187211, ""colsample_bytree"": 0.6637907152958298, ""reg_alpha"": 0.00145662590612095, ""reg_lambda"": 3.9460129676957862}",no_improvement,WARN,,3.7816248101626777,2.620692154260973,0.9435064052713903,0.9148404461215374,3.274418054620187,2.4321296534993975,0.9586421430633406,0.9276095278722548,0.2824427480916031,0,0,188,66,188,82
764,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.0888056169797826, ""max_depth"": 6, ""min_child_weight"": 3.3007296059731437, ""subsample"": 0.7212207587822369, ""colsample_bytree"": 0.6742605838585906, ""reg_alpha"": 0.002219377758108699, ""reg_lambda"": 5.15110460489868}",no_improvement,WARN,,3.6354574314855244,2.2440718085290827,0.9477091065218815,0.9202931067096681,2.669418728236455,1.7061172947101642,0.9725132634311751,0.9444164312285541,0.2824427480916031,0,0,188,64,188,80
765,XGBRegressor,XGBoost,"{""n_estimators"": 250, ""learning_rate"": 0.14111132254877518, ""max_depth"": 6, ""min_child_weight"": 9.20841676226564, ""subsample"": 0.7105515191869143, ""colsample_bytree"": 0.6924871187175047, ""reg_alpha"": 9.998701796152192, ""reg_lambda"": 8.731691043412372}",no_improvement,WARN,,3.7897891844834697,2.526634863256237,0.9431838239707371,0.9151597072444355,3.2030235039380335,2.243977403715161,0.9604259931019334,0.9302158605907505,0.2824427480916031,0,0,188,64,188,80
766,RandomForestRegressor,RandomForest,"{""n_estimators"": 150, ""max_depth"": 6, ""min_samples_split"": 8, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",no_improvement,WARN,,5.309182718026951,3.9781384703459572,0.8886206919561392,0.8691330715773122,5.024509413704608,3.8483578527165117,0.9026183558950035,0.8780858830740228,0.2824427480916031,0,0,188,67,188,83
767,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10284018407647284, ""max_depth"": 6, ""min_child_weight"": 3.9267059009460215, ""subsample"": 0.7282206948010352, ""colsample_bytree"": 0.6272270706202715, ""reg_alpha"": 0.0010153211870298443, ""reg_lambda"": 7.064096446770893}",no_improvement,WARN,,3.560630376978689,2.2265309147248535,0.9498725125995477,0.9220979822688017,2.543923626664993,1.6365633233654924,0.9750369347612664,0.9473387853294942,0.2824427480916031,0,0,188,62,188,79
